,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3,2,4,,,,,,,,,,,,,,,,,,,,,,,,
4,2,5,,,,,,,,,,,,,,,,,,,,,,,,
5,2,6,,,,,,,,,,,,,,,,,,,,,,,,
6,2,7,,,,,,,,,,,,,,,,,,,,,,,,
7,2,8,,,,,,,,,,,,,,,,,,,,,,,,
8,2,9,,,,,,,,,,,,,,,,,,,,,,,,
9,2,10,,,,,,,,,,,,,,,,,,,,,,,,
10,2,11,,,,,,,,,,,,,,,,,,,,,,,,
11,2,12,,,,,,,,,,,,,,,,,,,,,,,,
12,2,13,,,,,,,,,,,,,,,,,,,,,,,,
13,2,14,,,,,,,,,,,,,,,,,,,,,,,,
14,2,15,,,,,,,,,,,,,,,,,,,,,,,,
15,2,16,,,,,,,,,,,,,,,,,,,,,,,,
16,2,17,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0
17,2,18,2.0,2.0,4.0,4.0,5.0,6.0,9.0,12.0,12.0,9.0,9.0,5.0,,,,,,,,,,,,
18,2,19,,,,,,,,,,,,,,,,,,,,,,,,
19,2,20,,,,,,,,,,,,,,,,,,,,,,,,
20,2,21,,,,,,,,,,,,,,,,,,,,,,,,
21,2,22,,,,,,,,,,,,,,,,,,,,,,,,
22,2,23,,,,,,,,,,,,,,,,,,,,,,,,
23,2,24,,,,,,,,,,,,,,,,,,,,,,,,
24,2,25,,,,,,,,,,,,,,,,,,,,,,,,
25,2,26,,,,,,,,,,,,,,,,,,,,,,,,
26,2,27,,,,,,,,,,,,,,,,,,,,,,,,
27,2,28,,,,,,,,,,,,,,,,,,,,,,,,
0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2,3,3,,,,,,,,,,,,,,,,,,,,,,,,
3,3,4,,,,,,,,,,,,,,,,,,,,,,,,
4,3,5,,,,,,,,,,,,,,,,,,,,,,,,
5,3,6,,,,,,,,,,,,,,,,,,,,,,,,
6,3,7,,,,,,,,,,,,,,,,,,,,,,,,
7,3,8,,,,,,,,,,,,,,,,,,,,,,,,
8,3,9,,,,,,,,,,,,,,,,,,,,,,,,
9,3,10,,,,,,,,,,,,,,,,,,,,,,,,
10,3,11,,,,,,,,,,,,,,,,,,,,,,,,
11,3,12,,,,,,,,,,,,,,,,,,,,,,,,
12,3,13,,,,,,,,,,,,,,,,,,,,,,,,
13,3,14,,,,,,,,,,,,,,,,,,,,,,,,
14,3,15,,,,,,,,,,,,,,,,,,,,,,,,
15,3,16,,,,,,,,,,,,,,,,,,,,,,,,
16,3,17,,,,,,,,,,,,,,,,,,,,,,,,
17,3,18,,,,,,,,,,,,,,,,,,,,,,,,
18,3,19,,,,,,,,,,,,,,,,,,,,,,,,
19,3,20,,,,,,,,,,,,,,,,,,,,,,,,
20,3,21,,,,,,,,,,,,,,,,,,,,,,,,
21,3,22,,,,,,,,,,,,,,,,,,,,,,,,
22,3,23,,,,,,,,,,,,,,,,,,,,,,,,
23,3,24,,,,,,,,,,,,,,,,,,,,,,,,
24,3,25,,,,,,,,,,,,,,,,,,,,,,,,
25,3,26,,,,,,,,,,,,,,,,,,,,,,,,
26,3,27,,,,,,,,,,,,,,,,,,,,,,,,
27,3,28,,,,,,,,,,,,,,,,,,,,,,,,
28,3,29,,,,,,,,,,,,,,,,,,,,,,,,
29,3,30,,,,,,,,,,,,,,,,,,,,,,,,
30,3,31,,,,,,,,,,,,,,,,,,,,,,,,
0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2,4,3,,,,,,,,,,,,,,,,,,,,,,,,
3,4,4,,,,,,,,,,,,,,,,,,,,,,,,
4,4,5,,,,,,,,,,,,,,,,,,,,,,,,
5,4,6,,,,,,,,,,,,,,,,,,,,,,,,
6,4,7,,,,,,,,,,,,,,,,,,,,,,,,
7,4,8,,,,,,,,,,,,,,,,,,,,,,,,
8,4,9,,,,,,,,,,,,,,,,,,,,,,,,
9,4,10,,,,,,,,,,,,,,,,,,,,,,,,
10,4,11,,,,,,,,,,,,,,,,,,,,,,,,
11,4,12,,,,,,,,,,,,,,,,,,,,,,,,
12,4,13,,,,,,,,,,,,,,,,,,,,,,,,
13,4,14,,,,,,,,,,,,,,,,,,,,,,,,
14,4,15,,,,,,,,,,,,,,,,,,,,,,,,
15,4,16,,,,,,,,,,,,,,,,,,,,,,,,
16,4,17,,,,,,,,,,,,,,,,,,,,,,,,
17,4,18,,,,,,,,,,,,,,,,,,,,,,,,
18,4,19,,,,,,,,,,,,,,,,,,,,,,,,
19,4,20,,,,,,,,,,,,,,,,,,,,,,,,
20,4,21,,,,,,,,,,,,,,,,,,,,,,,,
21,4,22,,,,,,,,,,,,,,,,,,,,,,,,
22,4,23,,,,,,,,,,,,,,,,,,,,,,,,
23,4,24,,,,,,,,,,,,,,,,,,,,,,,,
24,4,25,,,,,,,,,,,,,,,,,,,,,,,,
25,4,26,,,,,,,,,,,,,,,,,,,,,,,,
26,4,27,,,,,,,,,,,,,,,,,,,,,,,,
27,4,28,,,,,,,,,,,,,,,,,,,,,,,,
28,4,29,,,,,,,,,,,,,,,,,,,,,,,,
29,4,30,,,,,,,,,,,,,,,,,,,,,,,,
0,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1,5,2,,,,,,,,,,,,,,,,,,,,,,,,
2,5,3,,,,,,,,,,,,,,,,,,,,,,,,
3,5,4,,,,,,,,,,,,,,,,,,,,,,,,
4,5,5,,,,,,,,,,,,,,,,,,,,,,,,
5,5,6,,,,,,,,,,,,,,,,,,,,,,,,
6,5,7,,,,,,,,,,,,,,,,,,,,,,,,
7,5,8,,,,,,,,,,,,,,,,,,,,,,,,
8,5,9,,,,,,,,,,,,,,,,,,,,,,,,
9,5,10,,,,,,,,,,,,,,,,,,,,,,,,
10,5,11,,,,,,,,,,,,,,,,,,,,,,,,
11,5,12,,,,,,,,,,,,,,,,,,,,,,,,
12,5,13,,,,,,,,,,,,,,,,,,,,,,,,
13,5,14,,,,,,,,,,,,,,,,,,,,,,,,
14,5,15,,,,,,,,,,,,,,,,,,,,,,,,
15,5,16,,,,,,,,,,,,,,,,,,,,,,,,
16,5,17,,,,,,,,,,,,,,,,,,,,,,,,
17,5,18,,,,,,,,,,,,,,,,,,,,,,,,
18,5,19,,,,,,,,,,,,,,,,,,,,,,,,
19,5,20,,,,,,,,,,,,,,,,,,,,,,,,
20,5,21,,,,,,,,,,,,,,,,,,,,,,,,
21,5,22,,,,,,,,,,,,,,,,,,,,,,,,
22,5,23,,,,,,,,,,,,,,,,,,,,,,,,
23,5,24,,,,,,,,,,,,,,,,,,,,,,,,
24,5,25,,,,,,,,,,,,,,,,,,,,,,,,
25,5,26,,,,,,,,,,,,,,,,,,,,,,,,
26,5,27,,,,,,,,,,,,,,,,,,,,,,,,
27,5,28,,,,,,,,,,,,,,,,,,,,,,,,
28,5,29,,,,,,,,,,,,,,,,,,,,,,,,
29,5,30,,,,,,,,,,,,,,,,,,,,,,,,
30,5,31,,,,,,,,,,,,,,,,,,,,,,,,
0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1,6,2,,,,,,,,,,,,,,,,,,,,,,,,
2,6,3,,,,,,,,,,,,,,,,,,,,,,,,
3,6,4,,,,,,,,,,,,,,,,,,,,,,,,
4,6,5,,,,,,,,,,,,,,,,,,,,,,,,
5,6,6,,,,,,,,,,,,,,,,,,,,,,,,
6,6,7,,,,,,,,,,,,,,,,,,,,,,,,
7,6,8,,,,,,,,,,,,,,,,,,,,,,,,
8,6,9,,,,,,,,,,,,,,,,,,,,,,,,
9,6,10,,,,,,,,,,,,,,,,,,,,,,,,
10,6,11,,,,,,,,,,,,,,,,,,,,,,,,
11,6,12,,,,,,,,,,,,,,,,,,,,,,,,
12,6,13,,,,,,,,,,,,,,,,,,,,,,,,
13,6,14,,,,,,,,,,,,,,,,,,,,,,,,
14,6,15,,,,,,,,,,,,,,,,,,,,,,,,
15,6,16,,,,,,,,,,,,,,,,,,,,,,,,
16,6,17,,,,,,,,,,,,,,,,,,,,,,,,
17,6,18,,,,,,,,,,,,,,,,,,,,,,,,
18,6,19,,,,,,,,,,,,,,,,,,,,,,,,
19,6,20,,,,,,,,,,,,,,,,,,,,,,,,
20,6,21,,,,,,,,,,,,,,,,,,,,,,,,
21,6,22,,,,,,,,,,,,,,,,,,,,,,,,
22,6,23,,,,,,,,,,,,,,,,,,,,,,,,
23,6,24,,,,,,,,,,,,,,,,,,,,,,,,
24,6,25,,,,,,,,,,,,,,,,,,,,,,,,
25,6,26,,,,,,,,,,,,,,,,,,,,,,,,
26,6,27,,,,,,,,,,,,,,,,,,,,,,,,
27,6,28,,,,,,,,,,,,,,,,,,,,,,,,
28,6,29,,,,,,,,,,,,,,,,,,,,,,,,
29,6,30,,,,,,,,,,,,,,,,,,,,,,,,
0,7,1,,,,,,,,,,,,,,,,,,,,,,,,
1,7,2,,,,,,,,,,,,,,,,,,,,,,,,
2,7,3,,,,,,,,,,,,,,,,,,,,,,,,
3,7,4,,,,,,,,,,,,,,,,,,,,,,,,
4,7,5,,,,,,,,,,,,,,,,,,,,,,,,
5,7,6,,,,,,,,,,,,,,,,,,,,,,,,
6,7,7,,,,,,,,,,,,,,,,,,,,,,,,
7,7,8,,,,,,,,,,,,,,,,,,,,,,,,
8,7,9,,,,,,,,,,,,,,,,,,,,,,,,
9,7,10,,,,,,,,,,,,,,,,,,,,,,,,
10,7,11,,,,,,,,,,,,,,,,,,,,,,,,
11,7,12,,,,,,,,,,,,,,,,,,,,,,,,
12,7,13,,,,,,,,,,,,,,,,,,,,,,,,
13,7,14,,,,,,,,,,,,,,,,,,,,,,,,
14,7,15,,,,,,,,,,,,,,,,,,,,,,,,
15,7,16,,,,,,,,,,,,,,,,,,,,,,,,
16,7,17,,,,,,,,,,,,,,,,,,,,,,,,
17,7,18,,,,,,,,,,,,,,,,,,,,,,,,
18,7,19,,,,,,,,,,,,,,,,,,,,,,,,
19,7,20,,,,,,,,,,,,,,,,,,,,,,,,
20,7,21,,,,,,,,,,,,,,,,,,,,,,,,
21,7,22,,,,,,,,,,,,,,,,,,,,,,,,
22,7,23,,,,,,,,,,,,,,,,,,,,,,,,
23,7,24,,,,,,,,,,,,,,,,,,,,,,,,
24,7,25,,,,,,,,,,,,,,,,,,,,,,,,
25,7,26,,,,,,,,,,,,,,,,,,,,,,,,
26,7,27,,,,,,,,,,,,,,,,,,,,,,,,
27,7,28,,,,,,,,,,,,,,,,,,,,,,,,
28,7,29,,,,,,,,,,,,,,,,,,,,,,,,
29,7,30,,,,,,,,,,,,,,,,,,,,,,,,
30,7,31,,,,,,,,,,,,,,,,,,,,,,,,
0,8,1,,,,,,,,,,,,,,,,,,,,,,,,
1,8,2,,,,,,,,,,,,,,,,,,,,,,,,
2,8,3,,,,,,,,,,,,,,,,,,,,,,,,
3,8,4,,,,,,,,,,,,,,,,,,,,,,,,
4,8,5,,,,,,,,,,,,,,,,,,,,,,,,
5,8,6,,,,,,,,,,,,,,,,,,,,,,,,
6,8,7,,,,,,,,,,,,,,,,,,,,,,,,
7,8,8,,,,,,,,,,,,,,,,,,,,,,,,
8,8,9,,,,,,,,,,,,,,,,,,,,,,,,
9,8,10,,,,,,,,,,,,,,,,,,,,,,,,
10,8,11,,,,,,,,,,,,,,,,,,,,,,,,
11,8,12,,,,,,,,,,,,,,,,,,,,,,,,
12,8,13,,,,,,,,,,,,,,,,,,,,,,,,
13,8,14,,,,,,,,,,,,,,,,,,,,,,,,
14,8,15,,,,,,,,,,,,,,,,,,,,,,,,
15,8,16,,,,,,,,,,,,,,,,,,,,,,,,
16,8,17,,,,,,,,,,,,,,,,,,,,,,,,
17,8,18,,,,,,,,,,,,,,,,,,,,,,,,
18,8,19,,,,,,,,,,,,,,,,,,,,,,,,
19,8,20,,,,,,,,,,,,,,,,,,,,,,,,
20,8,21,,,,,,,,,,,,,,,,,,,,,,,,
21,8,22,,,,,,,,,,,,,,,,,,,,,,,,
22,8,23,,,,,,,,,,,,,,,,,,,,,,,,
23,8,24,,,,,,,,,,,,,,,,,,,,,,,,
24,8,25,,,,,,,,,,,,,,,,,,,,,,,,
25,8,26,,,,,,,,,,,,,,,,,,,,,,,,
26,8,27,,,,,,,,,,,,,,,,,,,,,,,,
27,8,28,,,,,,,,,,,,,,,,,,,,,,,,
28,8,29,,,,,,,,,,,,,,,,,,,,,,,,
29,8,30,,,,,,,,,,,,,,,,,,,,,,,,
30,8,31,,,,,,,,,,,,,,,,,,,,,,,,
0,9,1,,,,,,,,,,,,,,,,,,,,,,,,
1,9,2,,,,,,,,,,,,,,,,,,,,,,,,
2,9,3,,,,,,,,,,,,,,,,,,,,,,,,
3,9,4,,,,,,,,,,,,,,,,,,,,,,,,
4,9,5,,,,,,,,,,,,,,,,,,,,,,,,
5,9,6,,,,,,,,,,,,,,,,,,,,,,,,
6,9,7,,,,,,,,,,,,,,,,,,,,,,,,
7,9,8,,,,,,,,,,,,,,,,,,,,,,,,
8,9,9,,,,,,,,,,,,,,,,,,,,,,,,
9,9,10,,,,,,,,,,,,,,,,,,,,,,,,
10,9,11,,,,,,,,,,,,,,,,,,,,,,,,
11,9,12,,,,,,,,,,,,,,,,,,,,,,,,
12,9,13,,,,,,,,,,,,,,,,,,,,,,,,
13,9,14,,,,,,,,,,,,,,,,,,,,,,,,
14,9,15,,,,,,,,,,,,,,,,,,,,,,,,
15,9,16,,,,,,,,,,,,,,,,,,,,,,,,
16,9,17,,,,,,,,,,,,,,,,,,,,,,,,
17,9,18,,,,,,,,,,,,,,,,,,,,,,,,
18,9,19,,,,,,,,,,,,,,,,,,,,,,,,
19,9,20,,,,,,,,,,,,,,,,,,,,,,,,
20,9,21,,,,,,,,,,,,,,,,,,,,,,,,
21,9,22,,,,,,,,,,,,,,,,,,,,,,,,
22,9,23,,,,,,,,,,,,,,,,,,,,,,,,
23,9,24,,,,,,,,,,,,,,,,,,,,,,,,
24,9,25,,,,,,,,,,,,,,,,,,,,,,,,
25,9,26,,,,,,,,,,,,,,,,,,,,,,,,
26,9,27,,,,,,,,,,,,,,,,,,,,,,,,
27,9,28,,,,,,,,,,,,,,,,,,,,,,,,
28,9,29,,,,,,,,,,,,,,,,,,,,,,,,
29,9,30,,,,,,,,,,,,,,,,,,,,,,,,
0,10,1,,,,,,,,,,,,,,,,,,,,,,,,
1,10,2,,,,,,,,,,,,,,,,,,,,,,,,
2,10,3,,,,,,,,,,,,,,,,,,,,,,,,
3,10,4,,,,,,,,,,,,,,,,,,,,,,,,
4,10,5,,,,,,,,,,,,,,,,,,,,,,,,
5,10,6,,,,,,,,,,,,,,,,,,,,,,,,
6,10,7,,,,,,,,,,,,,,,,,,,,,,,,
7,10,8,,,,,,,,,,,,,,,,,,,,,,,,
8,10,9,,,,,,,,,,,,,,,,,,,,,,,,
9,10,10,,,,,,,,,,,,,,,,,,,,,,,,
10,10,11,,,,,,,,,,,,,,,,,,,,,,,,
11,10,12,,,,,,,,,,,,,,,,,,,,,,,,
12,10,13,,,,,,,,,,,,,,,,,,,,,,,,
13,10,14,,,,,,,,,,,,,,,,,,,,,,,,
14,10,15,,,,,,,,,,,,,,,,,,,,,,,,
15,10,16,,,,,,,,,,,,,,,,,,,,,,,,
16,10,17,,,,,,,,,,,,,,,,,,,,,,,,
17,10,18,,,,,,,,,,,,,,,,,,,,,,,,
18,10,19,,,,,,,,,,,,,,,,,,,,,,,,
19,10,20,,,,,,,,,,,,,,,,,,,,,,,,
20,10,21,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,,,,,,,,,,,,,,,,,,,,,,,,
22,10,23,,,,,,,,,,,,,,,,,,,,,,,,
23,10,24,,,,,,,,,,,,,,,,,,,,,,,,
24,10,25,,,,,,,,,,,,,,,,,,,,,,,,
25,10,26,,,,,,,,,,,,,,,,,,,,,,,,
26,10,27,,,,,,,,,,,,,,,,,,,,,,,,
27,10,28,,,,,,,,,,,,,,,,,,,,,,,,
28,10,29,,,,,,,,,,,,,,,,,,,,,,,,
29,10,30,,,,,,,,,,,,,,,,,,,,,,,,
30,10,31,,,,,,,,,,,,,,,,,,,,,,,,
0,11,1,,,,,,,,,,,,,,,,,,,,,,,,
1,11,2,,,,,,,,,,,,,,,,,,,,,,,,
2,11,3,,,,,,,,,,,,,,,,,,,,,,,,
3,11,4,,,,,,,,,,,,,,,,,,,,,,,,
4,11,5,,,,,,,,,,,,,,,,,,,,,,,,
5,11,6,,,,,,,,,,,,,,,,,,,,,,,,
6,11,7,,,,,,,,,,,,,,,,,,,,,,,,
7,11,8,,,,,,,,,,,,,,,,,,,,,,,,
8,11,9,,,,,,,,,,,,,,,,,,,,,,,,
9,11,10,,,,,,,,,,,,,,,,,,,,,,,,
10,11,11,,,,,,,,,,,,,,,,,,,,,,,,
11,11,12,,,,,,,,,,,,,,,,,,,,,,,,
12,11,13,,,,,,,,,,,,,,,,,,,,,,,,
13,11,14,,,,,,,,,,,,,,,,,,,,,,,,
14,11,15,,,,,,,,,,,,,,,,,,,,,,,,
15,11,16,,,,,,,,,,,,,,,,,,,,,,,,
16,11,17,,,,,,,,,,,,,,,,,,,,,,,,
17,11,18,,,,,,,,,,,,,,,,,,,,,,,,
18,11,19,,,,,,,,,,,,,,,,,,,,,,,,
19,11,20,,,,,,,,,,,,,,,,,,,,,,,,
20,11,21,,,,,,,,,,,,,,,,,,,,,,,,
21,11,22,,,,,,,,,,,,,,,,,,,,,,,,
22,11,23,,,,,,,,,,,,,,,,,,,,,,,,
23,11,24,,,,,,,,,,,,,,,,,,,,,,,,
24,11,25,,,,,,,,,,,,,,,,,,,,,,,,
25,11,26,,,,,,,,,,,,,,,,,,,,,,,,
26,11,27,,,,,,,,,,,,,,,,,,,,,,,,
27,11,28,,,,,,,,,,,,,,,,,,,,,,,,
28,11,29,,,,,,,,,,,,,,,,,,,,,,,,
29,11,30,,,,,,,,,,,,,,,,,,,,,,,,
0,12,1,,,,,,,,,,,,,,,,,,,,,,,,
1,12,2,,,,,,,,,,,,,,,,,,,,,,,,
2,12,3,,,,,,,,,,,,,,,,,,,,,,,,
3,12,4,,,,,,,,,,,,,,,,,,,,,,,,
4,12,5,,,,,,,,,,,,,,,,,,,,,,,,
5,12,6,,,,,,,,,,,,,,,,,,,,,,,,
6,12,7,,,,,,,,,,,,,,,,,,,,,,,,
7,12,8,,,,,,,,,,,,,,,,,,,,,,,,
8,12,9,,,,,,,,,,,,,,,,,,,,,,,,
9,12,10,,,,,,,,,,,,,,,,,,,,,,,,
10,12,11,,,,,,,,,,,,,,,,,,,,,,,,
11,12,12,,,,,,,,,,,,,,,,,,,,,,,,
12,12,13,,,,,,,,,,,,,,,,,,,,,,,,
13,12,14,,,,,,,,,,,,,,,,,,,,,,,,
14,12,15,,,,,,,,,,,,,,,,,,,,,,,,
15,12,16,,,,,,,,,,,,,,,,,,,,,,,,
16,12,17,,,,,,,,,,,,,,,,,,,,,,,,
17,12,18,,,,,,,,,,,,,,,,,,,,,,,,
18,12,19,,,,,,,,,,,,,,,,,,,,,,,,
19,12,20,,,,,,,,,,,,,,,,,,,,,,,,
20,12,21,,,,,,,,,,,,,,,,,,,,,,,,
21,12,22,,,,,,,,,,,,,,,,,,,,,,,,
22,12,23,,,,,,,,,,,,,,,,,,,,,,,,
23,12,24,,,,,,,,,,,,,,,,,,,,,,,,
24,12,25,,,,,,,,,,,,,,,,,,,,,,,,
25,12,26,,,1.0,3.0,4.0,8.0,16.0,24.0,28.0,30.0,38.0,43.0,43.0,43.0,43.0,38.0,35.0,28.0,28.0,25.0,23.0,22.0,27.0,23.0
26,12,27,,,,,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
27,12,28,,,,,,,,,,,,,,,,,,,,,,,,
28,12,29,,,,,,,,,,,,,,,,,,,,,,,,
29,12,30,,,,,,,,,,,,,,,,,,,,,,,,
30,12,31,,,,,,,,,,,,,,,,,,,,,,,,
